date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:00:08	13531/13531	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202009%2014:09:15%20GMT	http://needlebar.org/main/elna/graphics/image037a.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image037a.jpg	(from http://needlebar.org/main/elna/index.html)
11:00:12	9097/9097	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202009%2014:09:17%20GMT	http://needlebar.org/main/elna/graphics/image039a.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image039a.jpg	(from http://needlebar.org/main/elna/index.html)
11:00:14	8718/8718	---M--	200	added ('OK')	image/gif	date:Sun,%2024%20Feb%202008%2006:47:42%20GMT	http://needlebar.org/main/elna/flagaus.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/flagaus.gif	(from http://needlebar.org/main/elna/index1.html)
11:00:16	15509/15509	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:39:55%20GMT	http://needlebar.org/main/elna/graphics/image007.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image007.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:20	19290/19290	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:39:58%20GMT	http://needlebar.org/main/elna/graphics/image009.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image009.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:22	13724/13724	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:39:58%20GMT	http://needlebar.org/main/elna/graphics/image011.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image011.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:24	11395/11395	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:39:59%20GMT	http://needlebar.org/main/elna/graphics/image013.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image013.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:26	9321/9321	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:39:59%20GMT	http://needlebar.org/main/elna/graphics/image015.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image015.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:29	10708/10708	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:40:00%20GMT	http://needlebar.org/main/elna/graphics/image017.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image017.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:30	40172/40172	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20Feb%202008%2014:31:57%20GMT	http://needlebar.org/main/elna/graphics/image040.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image040.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:30	15208/15208	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:40:00%20GMT	http://needlebar.org/main/elna/graphics/image019.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image019.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:32	148197/148197	---M--	200	added ('OK')	image/jpeg	date:Thu,%2030%20Apr%202009%2014:08:21%20GMT	http://needlebar.org/main/elna/graphics/ElnaPatternDiscs.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/ElnaPatternDiscs.jpg	(from http://needlebar.org/main/elna/index.html)
11:00:38	12302/12302	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2007:34:42%20GMT	http://needlebar.org/main/elna/graphics/image027.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image027.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:38	19026/19026	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:40:04%20GMT	http://needlebar.org/main/elna/graphics/image025.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image025.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:40	56279/56279	---M--	200	added ('OK')	image/jpeg	date:Tue,%2008%20Jan%202008%2021:40:04%20GMT	http://needlebar.org/main/elna/graphics/image023.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image023.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:42	63492/63492	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2011:14:39%20GMT	http://needlebar.org/main/elna/graphics/image021.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image021.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:47	27415/27415	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2007:34:46%20GMT	http://needlebar.org/main/elna/graphics/image030.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image030.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:50	32852/32852	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2007:34:47%20GMT	http://needlebar.org/main/elna/graphics/image032.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image032.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:55	37546/37546	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Jan%202008%2021:12:52%20GMT	http://needlebar.org/main/elna/graphics/image031.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image031.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:56	94783/94783	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2007:34:45%20GMT	http://needlebar.org/main/elna/graphics/image029.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image029.jpg	(from http://needlebar.org/main/elna/index1.html)
11:00:58	37724/37724	---M--	200	added ('OK')	image/jpeg	date:Sun,%2013%20Jan%202008%2014:05:35%20GMT	http://needlebar.org/main/elna/graphics/image034.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image034.jpg	(from http://needlebar.org/main/elna/index1.html)
11:01:00	13518/13518	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2011:14:43%20GMT	http://needlebar.org/main/elna/graphics/image036.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image036.jpg	(from http://needlebar.org/main/elna/index1.html)
11:01:00	77681/77681	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2011:14:43%20GMT	http://needlebar.org/main/elna/graphics/image035.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image035.jpg	(from http://needlebar.org/main/elna/index1.html)
11:01:02	13531/13531	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2011:14:46%20GMT	http://needlebar.org/main/elna/graphics/image037.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image037.jpg	(from http://needlebar.org/main/elna/index1.html)
11:01:02	9097/9097	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Jan%202008%2011:14:48%20GMT	http://needlebar.org/main/elna/graphics/image039.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/elna/graphics/image039.jpg	(from http://needlebar.org/main/elna/index1.html)
11:01:02	17529/17529	---M--	200	added ('OK')	image/jpeg	date:Tue,%2004%20Nov%202008%2010:22:52%20GMT	http://needlebar.org/main/pfaff/pfaff1.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/pfaff/pfaff1.jpg	(from http://needlebar.org/main/pfaff/index.html)
11:01:04	45384/45384	---MCZ	200	added ('OK')	text/html	date:Sun,%2002%20Nov%202008%2008:36:46%20GMT	http://needlebar.org/main/dates/pfaff/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/dates/pfaff/index.html	(from http://needlebar.org/main/pfaff/index.html)
11:01:04	2572/2572	---M--	200	added ('OK')	image/gif	date:Tue,%2004%20Nov%202008%2010:20:21%20GMT	http://needlebar.org/main/pick.gif	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/pick.gif	(from http://needlebar.org/main/pfaff/index.html)
11:01:04	1243/1243	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:36:37%20GMT	http://needlebar.org/main/logos/angela/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/angela/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:05	2383/2383	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:36:36%20GMT	http://needlebar.org/main/logos/angela/Angelaelectriclogoth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/angela/Angelaelectriclogoth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:06	1435/1435	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:36:42%20GMT	http://needlebar.org/main/logos/anker/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/anker/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:07	2272/2272	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:36:41%20GMT	http://needlebar.org/main/logos/anker/Ankerth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/anker/Ankerth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:08	1527/1527	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:36:49%20GMT	http://needlebar.org/main/logos/berndtbrune/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/berndtbrune/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:09	2077/2077	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:36:48%20GMT	http://needlebar.org/main/logos/berndtbrune/berndtbth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/berndtbrune/berndtbth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:10	1624/1624	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:36:56%20GMT	http://needlebar.org/main/logos/biesoltlocke/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/biesoltlocke/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:11	1956/1956	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:36:52%20GMT	http://needlebar.org/main/logos/biesoltlocke/biesoltlocketh.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/biesoltlocke/biesoltlocketh.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:12	1333/1333	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:37:07%20GMT	http://needlebar.org/main/logos/bottcher/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/bottcher/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:13	2215/2215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:37:03%20GMT	http://needlebar.org/main/logos/bottcher/ebottcherth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/bottcher/ebottcherth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:14	1299/1299	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:37:13%20GMT	http://needlebar.org/main/logos/decker/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/decker/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:15	1932/1932	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:37:11%20GMT	http://needlebar.org/main/logos/decker/deckerth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/decker/deckerth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:16	2402/2402	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:40:23%20GMT	http://needlebar.org/main/logos/vesta/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/vesta/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:17	1390/1390	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:39:07%20GMT	http://needlebar.org/main/logos/lodietrich/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/lodietrich/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:18	3015/3015	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:39:11%20GMT	http://needlebar.org/main/logos/lodietrich/treadleth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/lodietrich/treadleth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:19	1301/1301	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:37:30%20GMT	http://needlebar.org/main/logos/dunkelmann/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/dunkelmann/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:20	2080/2080	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:37:29%20GMT	http://needlebar.org/main/logos/dunkelmann/dunkelmannlogoth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/dunkelmann/dunkelmannlogoth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:21	1586/1586	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:37:17%20GMT	http://needlebar.org/main/logos/duerkopp/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/duerkopp/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:22	2047/2047	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:37:16%20GMT	http://needlebar.org/main/logos/duerkopp/duerkoppth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/duerkopp/duerkoppth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:23	2880/2880	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:37:49%20GMT	http://needlebar.org/main/logos/frister/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/frister/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:24	3139/3139	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:37:46%20GMT	http://needlebar.org/main/logos/frister/frqth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/frister/frqth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:25	1270/1270	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:37:55%20GMT	http://needlebar.org/main/logos/goricke/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/goricke/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:26	2193/2193	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:37:54%20GMT	http://needlebar.org/main/logos/goricke/goricketh.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/goricke/goricketh.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:27	1284/1284	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:38:00%20GMT	http://needlebar.org/main/logos/grimmnat/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/grimmnat/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:28	1678/1678	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:37:58%20GMT	http://needlebar.org/main/logos/grimmnat/grimth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/grimmnat/grimth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:29	1617/1617	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:38:07%20GMT	http://needlebar.org/main/logos/gritzner/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/gritzner/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:30	2160/2160	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:38:06%20GMT	http://needlebar.org/main/logos/gritzner/gritznerth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/gritzner/gritznerth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:31	1316/1316	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:38:11%20GMT	http://needlebar.org/main/logos/grossmann/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/grossmann/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:32	1886/1886	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:38:10%20GMT	http://needlebar.org/main/logos/grossmann/grossmannth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/grossmann/grossmannth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:33	1183/1183	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:38:16%20GMT	http://needlebar.org/main/logos/GuhlHarbeck/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/GuhlHarbeck/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:34	3540/3540	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:38:15%20GMT	http://needlebar.org/main/logos/GuhlHarbeck/guhlharbeckth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/GuhlHarbeck/guhlharbeckth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:35	1612/1612	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:38:24%20GMT	http://needlebar.org/main/logos/haid/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/haid/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:36	2022/2022	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:38:21%20GMT	http://needlebar.org/main/logos/haid/HaidNeu2th.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/haid/HaidNeu2th.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:37	1386/1386	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:37:34%20GMT	http://needlebar.org/main/logos/emilhalbarth/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/emilhalbarth/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:38	2040/2040	---M--	200	added ('OK')	image/jpeg	date:Wed,%2021%20Mar%202007%2015:37:33%20GMT	http://needlebar.org/main/logos/emilhalbarth/EmilHalbarthth.jpg	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/emilhalbarth/EmilHalbarthth.jpg	(from http://needlebar.org/main/logos/index.html)
11:01:39	1311/1311	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:39:48%20GMT	http://needlebar.org/main/logos/schmidt/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/schmidt/index.html	(from http://needlebar.org/main/logos/index.html)
11:01:40	1612/1612	---MCZ	200	added ('OK')	text/html	date:Wed,%2021%20Mar%202007%2015:38:32%20GMT	http://needlebar.org/main/logos/hengstenberg/index.html	/Users/pbc/git/needlebar.org/needlebar.org/needlebar.org/main/logos/hengstenberg/index.html	(from http://needlebar.org/main/logos/index.html)
